Identifier,Title,Description,Currency,Amount Applied For,Amount Awarded,Amount Disbursed,Award Date,URL,Planned Dates:Start Date,Planned Dates:End Date,Planned Dates:Duration (months),Actual Dates:Start Date,Actual Dates:End Date,Actual Dates:Duration (months),Recipient Org:Identifier,Recipient Org:Name,Recipient Org:Charity Number,Recipient Org:Company Number,Recipient Org:Postal Code,Recipient Org:Location:0:Geographic Code Type,Recipient Org:Location:0:Geographic Code,Recipient Org:Location:0:Name,Recipient Org:Location:1:Geographic Code Type,Recipient Org:Location:1:Geographic Code,Recipient Org:Location:1:Name,Recipient Org:Location:2:Geographic Code Type,Recipient Org:Location:2:Geographic Code,Recipient Org:Location:2:Name,Funding Org:Identifier,Funding Org:Name,Funding Org:Postal Code,Grant Programme:Code,Grant Programme:Title,Grant Programme:URL,Beneficiary Location:0:Name,Beneficiary Location:0:Country Code,Beneficiary Location:0:Geographic Code,Beneficiary Location:0:Geographic Code Type,Beneficiary Location:1:Name,Beneficiary Location:1:Country Code,Beneficiary Location:1:Geographic Code,Beneficiary Location:1:Geographic Code Type,Beneficiary Location:2:Name,Beneficiary Location:2:Country Code,Beneficiary Location:2:Geographic Code,Beneficiary Location:2:Geographic Code Type,Beneficiary Location:3:Name,Beneficiary Location:3:Country Code,Beneficiary Location:3:Geographic Code,Beneficiary Location:3:Geographic Code Type,Beneficiary Location:4:Name,Beneficiary Location:4:Country Code,Beneficiary Location:4:Geographic Code,Beneficiary Location:4:Geographic Code Type,Beneficiary Location:5:Name,Beneficiary Location:5:Country Code,Beneficiary Location:5:Geographic Code,Beneficiary Location:5:Geographic Code Type,Beneficiary Location:6:Name,Beneficiary Location:6:Country Code,Beneficiary Location:6:Geographic Code,Beneficiary Location:6:Geographic Code Type,Beneficiary Location:7:Name,Beneficiary Location:7:Country Code,Beneficiary Location:7:Geographic Code,Beneficiary Location:7:Geographic Code Type,From An Open Call?,The following fields are not in the 360 Giving Standard and are added by GrantNav.,Data Source,Publisher:Name,Recipient Region,Recipient District,Recipient District Geographic Code,Recipient Ward,Recipient Ward Geographic Code,Retrieved for use in GrantNav,License (see note),"Note, this file also contains OS data © Crown copyright and database right 2016, Royal Mail data © Royal Mail copyright and Database right 2016, National Statistics data © Crown copyright and database right 2015 & 2016, see http://grantnav.threesixtygiving.org/datasets/ for more information."
360G-blf-0031031101,"Our Park, Our Place",The group will use the funding to raise the profile of the local park through providing a sessional worker to run community activities and to undertake a consultation about what park users need in the community. This will provide activities in the local area which will help to create a stronger community.  ,GBP,,9982,,2016-02-03T00:00:00+00:00,,2016-02-26T00:00:00+00:00,2017-02-26T00:00:00+00:00,12,,,,360G-blf-org-Friends of West Smethwick Park-Other : Other-03091995-E08000028,Friends of West Smethwick Park,,,,,E05001276,St. Pauls,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,St. Pauls Ward,E05001276,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031030925,Barge Buddies,The group will use the funding to run a series of barge trips for elderly people. This will give beneficiaries the opportunity to meet new people and prevent social isolation.,GBP,,8100,,2016-01-27T00:00:00+00:00,,2016-02-17T00:00:00+00:00,2017-02-17T00:00:00+00:00,12,,,,GB-COH-7544600,pickupmyscrapmetal.com,,7544600,,,E05001260,Abbey,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Abbey Ward,E05001260,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031030426,Community Integration and Involvement,"The group will use the funding to purchase equipment and furniture to improve communal areas in their sheltered housing scheme. This will improve the environment in these areas and enable residents to take part in a range of social activities, therefore reducing social isolation.",GBP,,7200,,2016-01-13T00:00:00+00:00,,2016-02-16T00:00:00+00:00,2017-02-16T00:00:00+00:00,12,,,,360G-blf-org-Waltham Club-Other : Non charitable unincorporated organisation-18062015-E08000028,Waltham Club,,,,,E05001283,West Bromwich Central,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,West Bromwich Central Ward,E05001283,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031030442,The Friendship Club,"The group will use the funding to provide activities for isolated older people. This will engage beneficiaries in social activities, reducing social isolation and improving their mental health and wellbeing.  ",GBP,,10000,,2016-01-13T00:00:00+00:00,,2016-02-03T00:00:00+00:00,2017-02-03T00:00:00+00:00,12,,,,360G-blf-org-The Friendship Club-Other : Non charitable unincorporated organisation-01122004-E08000028,The Friendship Club,,,,,E05001276,St. Pauls,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,St. Pauls Ward,E05001276,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-SE-2015011767LOTT,'IN'gaging 'IN' Actives,"Funding under Sport England's Small Grants funding programme for a Revenue project titled ''IN'gaging 'IN' Actives'. This project is a Exercise & Fitnessproject, with a focus on older beneficiaries.",GBP,,9994,9994,2016-01-12T00:00:00+00:00,,2016-01-11T00:00:00+00:00,2016-12-19T00:00:00+00:00,12,,,,GB-COH-05011501,Sandwell Leisure Trust,1102431,5011501,DY4 7UF,,,,,,,,,,GB-COH-RC000766,Sport England,,SG,Small Grants,http://www.sportengland.org/funding,DY4 0TB,GB,,,West Bromwich West,,E14001030,WPC,Sandwell,,E08000028,LAD,,,E01010033,LSOA,,,,,,,,,,,,,,,,,Yes,,https://www.sportengland.org/media/12725/360giving-sport-england-data.xlsx,Sport England,West Midlands,Sandwell District,E08000028,Tipton Green Ward,E05001279,2019-07-03T10:16:05+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031030235,BUDS at Sandwell Hospital,The group will use the funding to provide sessions to improve dementia care in hospital and at home. This will give beneficiaries knowledge and skills to support people with dementia effectively allowing people to live well and independently following diagnosis.,GBP,,6550,,2016-01-06T00:00:00+00:00,,2016-02-10T00:00:00+00:00,2017-02-10T00:00:00+00:00,12,,,,GB-CHC-1133484,Better Understanding of Dementia For Sandwell (BUDS),1133484,68114962,,,E05001283,West Bromwich Central,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,West Bromwich Central Ward,E05001283,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031030249,Duke of Edinburgh Gold Award,The group will use the funding to deliver outdoor pursuits to young people which will result in the achievement of the Duke of Edinburgh Gold Award. This will lead to improved self-confidence and personal resilience.  ,GBP,,9986,,2016-01-06T00:00:00+00:00,,2016-03-11T00:00:00+00:00,2017-03-11T00:00:00+00:00,12,,,,360G-blf-org-Tipton Young Asian Women's Forum-Charity : Charitable Unincorporated Association-01061995-E08000028,Tipton Young Asian Women's Forum,,,,,E05001279,Tipton Green,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Tipton Green Ward,E05001279,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031030048,grace mary gets advice,The group will use the funding to run an extracurricular fitness sessions and healthy living programme for female pupils. This will promote healthy eating and increase participation in physical activities.  ,GBP,,9990,,2015-12-16T00:00:00+00:00,,2016-01-26T00:00:00+00:00,2017-01-26T00:00:00+00:00,12,,,,360G-blf-org-Grace Mary Primary School-School : Community School-01011961-E08000028,Grace Mary Primary School,,,,,E05001280,Tividale,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Tividale Ward,E05001280,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031030082,Our Online Future,"The group will use the funding to setup an IT suite and deliver training sessions in using computers. This will improve beneficiariesâ€™ confidence, employability and increase digital inclusion.  ",GBP,,9740,,2015-12-16T00:00:00+00:00,,2016-01-21T00:00:00+00:00,2017-01-21T00:00:00+00:00,12,,,,GB-CHC-516981,"Bangladesh Islamic Association, Smethwick",516981,,,,E05001276,St. Pauls,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,St. Pauls Ward,E05001276,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-BirminghamCC-1002958,Bengal Brummies,BENGAL BRUMMIES; Arts and culture; ,GBP,,10000,,2015-12-14T00:00:00+00:00,,2015-12-14T00:00:00+00:00,2016-03-31T00:00:00+00:00,,,,,360G-BirminghamCC-purbanat_community_interest_co_ltd,Purbanat Community Interest Co Ltd,,,B68 9BX,,,,,,,,,,GB-LAE-BIR,Birmingham City Council,,,,,,,,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://data.birmingham.gov.uk/dataset/bb896f0b-10d7-403d-bad4-cc147349c380/resource/6ff023e2-947a-4eb9-bd67-0cdd2c7163dc/download/ssystemsgovernancetransparencygrants360-giving-bcc-data_2014-17-v2.xlsx,Birmingham City Council,West Midlands,Sandwell District,E08000028,Old Warley Ward,E05001272,2019-07-03T10:11:44+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-BirminghamCC-1003078,Youth Promise Dev,YOUTH PROMISE DEV; Jobs and skills; Birmingham Youth Promise,GBP,,50000,,2015-12-01T00:00:00+00:00,,2015-12-01T00:00:00+00:00,2016-11-30T00:00:00+00:00,,,,,GB-CHC-1144675,Ceal,1144675,,B66 1BB,,,,,,,,,,GB-LAE-BIR,Birmingham City Council,,,Birmingham Youth Promise,,,,,WPC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://data.birmingham.gov.uk/dataset/bb896f0b-10d7-403d-bad4-cc147349c380/resource/6ff023e2-947a-4eb9-bd67-0cdd2c7163dc/download/ssystemsgovernancetransparencygrants360-giving-bcc-data_2014-17-v2.xlsx,Birmingham City Council,West Midlands,Sandwell District,E08000028,St. Pauls Ward,E05001276,2019-07-03T10:11:44+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-CR-1255041,Support for victims of CSE (Child Sexual Exploitation) in Sandwell,Support for victims of CSE (Child Sexual Exploitation) in Sandwell,GBP,,109977,,2015-11-25T00:00:00+00:00,,2016-08-30T00:00:00+00:00,2019-09-01T00:00:00+00:00,36,,,,GB-CHC-1032298,Sandwell Women's Aid,1032298,,,RGN/GOR,E12000005,West Midlands,LAD,E08000028,Sandwell,,,,GB-CHC-326568,Comic Relief,,,Safer lives,,West Midlands,GB,E12000005,RGN/GOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.comicrelief.com/sites/default/files/downloads/360_Giving_UK_0.xlsx,Comic Relief,West Midlands,Sandwell District,E08000028,,,2019-07-03T10:12:38+00:00,https://creativecommons.org/licenses/by/4.0/,
360G-CR-1386369,Tackling poverty and disadvantage with carers in Sandwell,Tackling poverty and disadvantage with carers in Sandwell,GBP,,122730,,2015-11-25T00:00:00+00:00,,2016-03-11T00:00:00+00:00,2019-04-01T00:00:00+00:00,36,,,,GB-COH-06570711,"Carers Advice & Resource Establishment, Sandwell (CARES)",1134409,6570711,,RGN/GOR,E12000005,West Midlands,LAD,E08000028,Sandwell,,,,GB-CHC-326568,Comic Relief,,,Healthier finances,,West Midlands,GB,E12000005,RGN/GOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.comicrelief.com/sites/default/files/downloads/360_Giving_UK_0.xlsx,Comic Relief,West Midlands,Sandwell District,E08000028,,,2019-07-03T10:12:38+00:00,https://creativecommons.org/licenses/by/4.0/,
360G-blf-0031028980,Money and Me!,"The group will use the funding to provide a programme of training in IT and financial planning. This will promote digital and financial inclusion, increasing beneficiariesâ€™ employability and their confidence to access the new Universal Credit.  ",GBP,,9940,,2015-11-18T00:00:00+00:00,,2015-12-22T00:00:00+00:00,2016-12-22T00:00:00+00:00,12,,,,GB-CHC-1158859,SWEDA,1158859,2419631,,,E05001283,West Bromwich Central,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,West Bromwich Central Ward,E05001283,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031028998,Caring in a Crisis,"A project in Sandwell to provide advocacy, information and advice to vulnerable residents with complex issues around employment, housing, homelessness, care packages, childrenâ€™s education, relationships, debt, benefits and domestic violence. The project will support 650 people over five years.",GBP,,249752,,2015-11-18T00:00:00+00:00,,2016-01-04T00:00:00+00:00,2021-12-04T00:00:00+00:00,71,,,,GB-CHC-1122405,St Albans Community Association,1122405,6354930,,,E05001276,St. Pauls,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,RC5,Reaching Communities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,St. Pauls Ward,E05001276,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031028944,Media Citizens: #H.E.L.P.,The group will use the funding to deliver extra-curricular digital media learning and raise awareness of internet abuse to young people at risk of online exploitation. This will prepare young people to be safe onine and recognise these dangers.,GBP,,9999,,2015-11-18T00:00:00+00:00,,2015-12-04T00:00:00+00:00,2016-12-04T00:00:00+00:00,12,,,,GB-CHC-1162306,Creative Academies Network,1162306,8401768,,,E05001279,Tipton Green,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Tipton Green Ward,E05001279,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-SE-2015000981LOTT,Sandwell CANDO Physical Activity and Sport,Funding under Sport England's Community Sport Activation Fund funding programme for a Revenue project titled 'Sandwell CANDO Physical Activity and Sport'. This project lists its main activity as Multi Sports.,GBP,,248679,93552,2015-11-13T00:00:00+00:00,,2016-01-01T00:00:00+00:00,2017-12-31T00:00:00+00:00,24,,,,360G-SE-2015000981,Sandwell MBC,,,B69 2AJ,,,,,,,,,,GB-COH-RC000766,Sport England,,CSAF,Community Sport Activation Fund,http://www.sportengland.org/funding,B69 2AJ,GB,,,West Bromwich West,,E14001030,WPC,Sandwell,,E08000028,LAD,,,E01010017,LSOA,,,,,,,,,,,,,,,,,Yes,,https://www.sportengland.org/media/12725/360giving-sport-england-data.xlsx,Sport England,West Midlands,Sandwell District,E08000028,Oldbury Ward,E05001273,2019-07-03T10:16:05+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031028842,New space for helping early years,The group will use the funding to install an outside shelter in order to create a new space for extra-curricular activities and after school clubs. This will provide a safe and accessible outdoor space for younger children.,GBP,,10000,,2015-11-11T00:00:00+00:00,,2015-11-30T00:00:00+00:00,2016-11-30T00:00:00+00:00,12,,,,360G-blf-org-Old Hill Primary School-School : State School-01011877-E08000028,Old Hill Primary School,,,,,E05001264,Cradley Heath and Old Hill,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Cradley Heath and Old Hill Ward,E05001264,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031028634,BC/1/3 Family Matters in the Black Country,"This grant will be used to develop plans for a project to support families in poverty out of unemployment and into work through tailored support that will be adapted to their ongoing needs. The development funding will be used to fund staff costs, stakeholder and participant engagement, co-design activities, marketing, office costs and professional fees.",GBP,,48500,,2015-11-06T00:00:00+00:00,,2015-11-23T00:00:00+00:00,2016-11-23T00:00:00+00:00,12,,,,GB-COH-08383487,Black Country Together C.I.C,,8383487,,,E05001283,West Bromwich Central,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,BBO1,Building Better Opportunities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,West Bromwich Central Ward,E05001283,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031028542,Make a Noise Sandwell,The group will use the funding to deliver music sessions for families with children living with special educational needs. This will improve family skills and develop beneficiariesâ€™ life skills.,GBP,,9550,,2015-11-04T00:00:00+00:00,,2015-11-25T00:00:00+00:00,2016-11-25T00:00:00+00:00,12,,,,360G-blf-org-Hargate Primary School-School : Community School-01011965-E08000028,Hargate Primary School,,,,,E05001279,Tipton Green,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Tipton Green Ward,E05001279,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031028258,Fellowship Growth Project,The group will use the funding to deliver a series of activities that will focus upon supporting people with disabilities who face barriers to accessing social contact. This will challenge issues surrounding social isolation.  ,GBP,,7842,,2015-10-28T00:00:00+00:00,,2015-12-01T00:00:00+00:00,2016-12-01T00:00:00+00:00,12,,,,GB-CHC-506736,Wednesbury Fellowship Of The Disabled,506736,,,,E05001282,Wednesbury South,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Wednesbury South Ward,E05001282,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031028278,Community learning project,The group will use the funding to create a new family resource area and to provide a programme of learning activities for the wider community. This will enable beneficaries to gain valuable new skills and improve life chances.  ,GBP,,9434,,2015-10-28T00:00:00+00:00,,2015-11-11T00:00:00+00:00,2016-11-11T00:00:00+00:00,12,,,,360G-blf-org-Moat Farm Infant School-School : Community School-01091938-E08000028,Moat Farm Infant School,,,,,E05001262,Bristnall,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,Bristnall Ward,E05001262,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-blf-0031028248,Horizon,"The group will use the funding to provide support and guidance sessions and workshops for parents and preschool children in the local area. This will improve beneficiaries parenting skills, life skills and increase their confidence.",GBP,,9961,,2015-10-28T00:00:00+00:00,,2015-11-16T00:00:00+00:00,2016-11-16T00:00:00+00:00,12,,,,GB-CHC-1122405,St Albans Community Association,1122405,6354930,,,E05001276,St. Pauls,,E08000028,Sandwell,,,,360G-blf,The Big Lottery Fund,,AFE1,Awards for All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tnlcommunityfund.org.uk/media/open-data/TNLCF_Grant_Data_2015-2017.xlsx,The National Lottery Community Fund,West Midlands,Sandwell District,E08000028,St. Pauls Ward,E05001276,2019-07-03T12:23:06+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
360G-SE-2015009014LOTT,Nowka Bais,Funding under Sport England's Small Grants funding programme for a Revenue project titled 'Nowka Bais'. This project lists its main activity as Multi Sports.,GBP,,6550,6550,2015-10-23T00:00:00+00:00,,2015-09-28T00:00:00+00:00,2016-06-30T00:00:00+00:00,10,,,,GB-COH-03796674,Community Connect Foundation,1083405,3796674,B66 2HR,,,,,,,,,,GB-COH-RC000766,Sport England,,SG,Small Grants,http://www.sportengland.org/funding,B16 0AA,GB,,,"Birmingham, Ladywood",,E14000564,WPC,Birmingham,,E08000025,LAD,,,E01009140,LSOA,,,,,,,,,,,,,,,,,Yes,,https://www.sportengland.org/media/12725/360giving-sport-england-data.xlsx,Sport England,West Midlands,Sandwell District,E08000028,St. Pauls Ward,E05001276,2019-07-03T10:16:05+00:00,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,
